
16320 143 145 285 0
16380 144 143 284 0
16440 143 143 283 0
16500 146 143 286 0
16560 143 143 283 0
16620 146 144 287 0
16680 145 143 285 0
16740 145 144 286 0
16800 145 144 286 0
16860 147 145 289 0
16920 147 143 287 0
16980 145 143 285 0
17040 144 145 286 0
17100 145 145 287 0
17160 143 143 283 0
17220 145 146 288 0
17280 145 144 286 0
17340 145 143 285 0
17400 146 145 288 0
17460 143 144 284 0
17520 146 144 287 0
17580 145 144 286 0
17640 145 144 286 0
17700 145 145 287 0
17760 144 145 286 0
17820 145 143 285 0
17880 145 143 285 0
17940 145 145 287 0
18000 148 144 289 0
18060 146 145 288 0
18120 146 145 288 0
18180 148 146 291 0
18240 147 146 290 0
18300 146 145 288 0
18360 145 146 288 0
18420 146 148 291 0
18480 144 146 287 0
18540 146 144 287 0
18600 146 145 288 0
18660 147 144 288 0
18720 148 145 290 0
18780 146 145 288 0
18840 146 145 288 0
18900 145 145 287 0
18960 145 145 287 0
19020 146 147 290 0
19080 146 147 290 0
19140 146 145 288 0
19200 146 146 289 0
19260 146 145 288 0
19320 145 146 288 0
19380 144 145 286 0
19440 146 147 290 0
19500 147 146 290 0
19560 147 147 291 0
19620 146 146 289 0
19680 146 146 289 0
19740 147 145 289 0
19800 148 144 289 0
19860 146 145 288 0
19920 146 145 288 0
19980 149 148 294 0
20040 147 148 292 0
20100 147 146 290 0
20160 147 144 288 0
20220 145 148 290 0
20280 147 146 290 0
20340 147 145 289 0
20400 147 147 291 0
20460 146 148 291 0
20520 146 147 290 0
20580 145 146 288 0
20640 147 145 289 0
20700 148 144 289 0
20760 146 146 289 0
20820 147 145 289 0
20880 148 147 292 0
20940 147 145 289 0
21000 147 146 290 0
21060 147 147 291 0
21120 146 145 288 0
21180 147 146 290 0
21240 147 145 289 0
21300 147 147 291 0
21360 147 147 291 0
21420 147 147 291 0
21480 147 148 292 0
21540 146 147 290 0
21600 147 146 290 0
21660 149 144 290 0
21720 147 146 290 0
21780 147 147 291 0
21840 147 145 289 0
21900 147 144 288 0
21960 146 145 288 0
22020 148 148 293 0
22080 145 147 289 0
22140 146 146 289 0
22200 147 148 292 0
22260 147 145 289 0
22320 147 147 291 0
22380 148 147 292 0
22440 147 146 290 0
22500 148 148 293 0
22560 148 146 291 0
22620 146 147 290 0
22680 146 148 291 0
22740 147 146 290 0
22800 148 147 292 0
22860 149 144 290 0
22920 148 147 292 0
22980 148 147 292 0
23040 148 147 292 0
23100 149 147 293 0
23160 146 143 286 0
23220 147 148 292 0
23280 148 145 290 0
23340 147 146 290 0
23400 148 147 292 0
23460 147 146 290 0
23520 147 147 291 0
23580 146 148 291 0
23640 147 146 290 0
23700 148 148 293 0
23760 148 148 293 0
23820 148 146 291 0
23880 146 147 290 0
23940 146 148 291 0
24000 148 146 291 0
24060 147 146 290 0
24120 147 147 291 0
24180 148 145 290 0
24240 147 148 292 0
24300 147 147 291 0
24360 148 147 292 0
24420 147 148 292 0
24480 147 148 292 0
24540 149 146 292 0
24600 147 146 290 0
24660 149 146 292 0
24720 148 145 290 0
24780 149 147 293 0
24840 148 148 293 0
24900 147 147 291 0
24960 147 149 293 0
25020 147 148 292 0
25080 145 147 289 0
25140 145 148 290 0
25200 148 148 293 0
25260 149 148 294 0
25320 147 147 291 0
25380 147 148 292 0
25440 146 146 289 0
25500 148 147 292 0
25560 145 148 290 0
25620 147 147 291 0
25680 145 146 288 0
25740 146 148 291 0
25800 147 147 291 0
25860 146 147 290 0
25920 147 147 291 0
25980 144 146 287 0
26040 143 146 286 0
26100 145 148 290 0
26160 143 147 287 0
26220 145 146 288 0
26280 146 144 287 0
26340 144 146 287 0
26400 144 146 287 0
26460 144 147 288 0
26520 144 148 289 0
26580 144 146 287 0
26640 144 146 287 0
26700 144 147 288 0
26760 144 147 288 0
26820 145 148 290 0
26880 144 147 288 0
26940 145 145 287 0
27000 143 146 286 0
27060 144 147 288 0
27120 144 146 287 0
27180 144 146 287 0
27240 144 146 287 0
27300 144 145 286 0
27360 146 148 291 0
27420 145 145 287 0
27480 145 146 288 0
27540 146 145 288 0
27600 145 146 288 0
27660 145 147 289 0
27720 145 146 288 0
27780 146 146 289 0
27840 147 146 290 0
27900 147 145 289 0
27960 146 147 290 0
28020 145 147 289 0
28080 146 145 288 0
28140 146 146 289 0
28200 146 147 290 0
28260 147 146 290 0
28320 148 147 292 0
28380 146 147 290 0
28440 146 145 288 0
28500 147 145 289 0
28560 145 145 287 0
28620 148 146 291 0
28680 147 145 289 0
28740 147 145 289 0
28800 147 144 288 0
28860 147 147 291 0
28920 146 144 287 0
28980 148 145 290 0
29040 148 145 290 0
29100 147 146 290 0
29160 148 144 289 0
29220 149 147 293 0
29280 148 146 291 0
29340 147 146 290 0
29400 147 145 289 0
29460 148 146 291 0
29520 146 144 287 0
29580 148 145 290 0
29640 147 145 289 0
29700 148 147 292 0
29760 148 147 292 0
29820 148 148 293 0
29880 149 148 294 0
29940 147 146 290 0
30000 148 149 294 0
30060 149 146 292 0
30120 149 147 293 0
30180 148 145 290 0
30240 148 148 293 0
30300 148 146 291 0
30360 148 149 294 0
30420 147 146 290 0
30480 147 148 292 0
30540 147 149 293 0
30600 147 147 291 0
30660 145 147 289 0
30720 146 146 289 0
30780 146 146 289 0
30840 147 149 293 0
30900 147 148 292 0
30960 146 147 290 0
31020 148 147 292 0
31080 146 147 290 0
31140 146 146 289 0
31200 146 147 290 0
31260 146 147 290 0
31320 149 147 293 0
31380 147 147 291 0
31440 148 149 294 0
31500 147 146 290 0
31560 148 147 292 0
31620 147 147 291 0
31680 148 148 293 0
31740 147 148 292 0
31800 150 148 295 0
31860 150 148 295 0
31920 150 148 295 0
31980 149 148 294 0
32040 149 149 295 0
32100 149 149 295 0
32160 148 146 291 0
32220 147 148 292 0
32280 149 148 294 0
32340 148 149 294 0
32400 149 149 295 0
32460 149 147 293 0
32520 148 149 294 0
32580 149 149 295 0
32640 148 148 293 0
32700 149 150 296 0
32760 150 149 296 0
32820 148 149 294 0
32880 148 150 295 0
32940 149 148 294 0
33000 149 147 293 0
33060 150 149 296 0
33120 148 147 292 0
33180 149 148 294 0
33240 148 148 293 0
33300 148 147 292 0
33360 150 151 298 0
33420 150 148 295 0
33480 150 148 295 0
33540 151 149 297 0
33600 148 149 294 0
33660 151 148 296 0
33720 152 149 298 0
33780 151 148 296 0
33840 150 147 294 0
33900 151 150 298 0
33960 150 148 295 0
34020 150 149 296 0
34080 149 148 294 0
34140 150 147 294 0
34200 150 147 294 0
34260 153 147 297 0
34320 149 147 293 0
34380 151 147 295 0
34440 150 149 296 0
34500 149 148 294 0
34560 149 147 293 0
34620 151 147 295 0
34680 150 148 295 0
34740 151 148 296 0
34800 151 148 296 0
34860 151 149 297 0
34920 151 148 296 0
34980 149 147 293 0
35040 150 147 294 0
35100 150 148 295 0
35160 150 148 295 0
35220 150 149 296 0
35280 150 146 293 0
35340 151 148 296 0
35400 149 147 293 0
35460 150 149 296 0
35520 149 146 292 0
35580 150 148 295 0
35640 149 147 293 0
35700 149 148 294 0
35760 151 146 294 0
35820 150 146 293 0
35880 149 148 294 0
35940 149 147 293 0
36000 149 149 295 0
36060 149 147 293 0
36120 148 147 292 0
36180 149 147 293 0
36240 148 146 291 0
36300 148 147 292 0
36360 150 147 294 0
36420 150 147 294 0
36480 148 147 292 0
36540 148 145 290 0
36600 149 145 291 0
36660 148 145 290 0
36720 147 145 289 0
36780 149 145 291 0
36840 149 146 292 0
36900 149 145 291 0
36960 146 147 290 0
37020 148 146 291 0
37080 148 147 292 0
37140 147 146 290 0
37200 150 147 294 0
37260 149 147 293 0
37320 148 148 293 0
37380 150 148 295 0
37440 149 144 290 0
37500 148 145 290 0
37560 148 147 292 0
37620 146 146 289 0
37680 147 146 290 0
37740 149 146 292 0
37800 147 145 289 0
37860 150 146 293 0
37920 148 147 292 0
37980 148 147 292 0
38040 149 148 294 0
38100 149 146 292 0
38160 149 147 293 0
38220 150 147 294 0
38280 146 147 290 0
38340 148 146 291 0
38400 147 147 291 0
38460 148 146 291 0
38520 148 147 292 0
38580 150 148 295 0
38640 149 147 293 0
38700 150 147 294 0
38760 149 147 293 0
38820 146 145 288 0
38880 148 146 291 0
38940 147 147 291 0
39000 147 148 292 0
39060 147 147 291 0
39120 148 146 291 0
39180 148 147 292 0
39240 147 146 290 0
39300 147 146 290 0
39360 147 147 291 0
39420 147 148 292 0
39480 148 146 291 0
39540 149 145 291 0
39600 149 146 292 0
39660 149 146 292 0
39720 149 144 290 0
39780 149 146 292 0
39840 147 146 290 0
39900 147 146 290 0
39960 148 145 290 0
40020 147 147 291 0
40080 147 144 288 0
40140 148 145 290 0
40200 147 148 292 0
40260 147 146 290 0
40320 148 145 290 0
40380 148 145 290 0
40440 148 145 290 0
40500 148 145 290 0
40560 148 145 290 0
40620 149 145 291 0
40680 147 147 291 0
40740 147 144 288 0
40800 149 145 291 0
40860 147 146 290 0
40920 146 145 288 0
40980 148 145 290 0
41040 147 144 288 0
41100 146 145 288 0
41160 148 145 290 0
41220 146 146 289 0
41280 147 145 289 0
41340 147 144 288 0
41400 147 147 291 0
41460 147 145 289 0
41520 147 145 289 0
41580 147 145 289 0
41640 147 145 289 0
41700 146 144 287 0
41760 148 146 291 0
41820 146 146 289 0
41880 147 145 289 0
41940 147 144 288 0
42000 147 146 290 0
42060 146 147 290 0
42120 146 144 287 0
42180 144 147 288 0
42240 146 145 288 0
42300 145 145 287 0
42360 145 145 287 0
42420 145 144 286 0
42480 146 143 286 0
42540 146 144 287 0
42600 147 144 288 0
42660 146 142 285 0
42720 147 143 287 0
42780 145 143 285 0
42840 147 143 287 0
42900 146 144 287 0
42960 146 143 286 0
43020 146 142 285 0
43080 146 141 284 0
43140 146 143 286 0
43200 146 144 287 0
43260 146 143 286 0
43320 145 145 287 0
43380 148 143 288 0
43440 147 143 287 0
43500 148 145 290 0
43560 146 147 290 0
43620 146 144 287 0
43680 145 143 285 0
43740 147 144 288 0
43800 147 144 288 0
43860 148 145 290 0
43920 147 145 289 0
43980 149 144 290 0
44040 148 143 288 0
44100 145 144 286 0
44160 147 145 289 0
44220 147 143 287 0
44280 146 143 286 0
44340 146 144 287 0
44400 146 143 286 0
44460 146 143 286 0
44520 146 142 285 0
44580 145 146 288 0
44640 147 144 288 0
44700 145 144 286 0
44760 145 144 286 0
44820 146 144 287 0
44880 145 143 285 0
44940 145 142 284 0
45000 147 144 288 0
45060 144 143 284 0
45120 146 145 288 0
45180 145 144 286 0
45240 145 143 285 0
45300 144 145 286 0
45360 143 146 286 0
45420 143 145 285 0
45480 144 145 286 0
45540 144 144 285 0
45600 145 143 285 0
45660 144 146 287 0
45720 144 145 286 0
45780 144 144 285 0
45840 146 145 288 0
45900 145 144 286 0
45960 145 146 288 0
46020 146 143 286 0
46080 145 145 287 0
46140 144 145 286 0
46200 145 144 286 0
46260 144 144 285 0
46320 145 145 287 0
46380 147 144 288 0
46440 145 146 288 0
46500 145 143 285 0
46560 146 144 287 0
46620 145 145 287 0
46680 146 146 289 0
46740 145 144 286 0
46800 145 145 287 0
46860 145 143 285 0
46920 145 146 288 0
46980 144 143 284 0
47040 144 145 286 0
47100 144 145 286 0
47160 143 146 286 0
47220 145 144 286 0
47280 145 146 288 0
47340 143 145 285 0
47400 144 143 284 0
47460 144 144 285 0
47520 143 144 284 0
47580 144 145 286 0
47640 144 143 284 0
47700 144 143 284 0
47760 143 142 282 0
47820 143 143 283 0
47880 143 142 282 0
47940 144 142 283 0
48000 144 144 285 0
48060 144 144 285 0
48120 146 143 286 0
48180 145 144 286 0
48240 146 144 287 0
48300 146 145 288 0
48360 144 144 285 0
48420 144 144 285 0
48480 144 145 286 0
48540 142 144 283 0
48600 144 145 286 0
48660 146 144 287 0
48720 144 145 286 0
48780 145 142 284 0
48840 146 144 287 0
48900 144 143 284 0
48960 146 143 286 0
49020 143 143 283 0
49080 145 143 285 0
49140 146 145 288 0
49200 145 143 285 0
49260 145 143 285 0
49320 144 144 285 0
49380 144 143 284 0
49440 146 144 287 0
49500 145 143 285 0
49560 145 143 285 0
49620 145 143 285 0
49680 146 146 289 0
49740 146 145 288 0
49800 145 144 286 0
49860 144 144 285 0
49920 145 143 285 0
49980 145 144 286 0
50040 144 144 285 0
50100 144 142 283 0
50160 145 142 284 0
50220 144 143 284 0
50280 145 144 286 0
50340 144 144 285 0
50400 143 144 284 0
50460 145 144 286 0
50520 145 145 287 0
50580 144 144 285 0
50640 144 144 285 0
50700 144 143 284 0
50760 143 145 285 0
50820 144 143 284 0
50880 144 144 285 0
50940 144 144 285 0
51000 143 143 283 0
51060 143 145 285 0
51120 143 143 283 0
51180 143 143 283 0
51240 142 142 281 0
51300 143 144 284 0
51360 145 145 287 0
51420 144 142 283 0
51480 144 143 284 0
51540 144 142 283 0
51600 143 142 282 0
51660 144 142 283 0
51720 144 141 282 0
51780 143 142 282 0
51840 144 142 283 0
51900 145 143 285 0
51960 144 143 284 0
52020 144 142 283 0
52080 143 142 282 0
52140 144 143 284 0
52200 146 142 285 0
52260 145 142 284 0
52320 144 142 283 0
52380 146 142 285 0
52440 146 143 286 0
52500 144 145 286 0
52560 146 142 285 0
52620 143 144 284 0
52680 145 144 286 0
52740 145 145 287 0
52800 143 142 282 0
52860 146 145 288 0
52920 143 143 283 0
52980 145 145 287 0
53040 144 144 285 0
53100 143 143 283 0
53160 144 143 284 0
53220 144 143 284 0
53280 144 143 284 0
53340 145 145 287 0
53400 145 144 286 0
53460 145 145 287 0
53520 145 145 287 0
53580 144 146 287 0
53640 144 144 285 0
53700 141 143 281 0
53760 144 144 285 0
53820 144 143 284 0
53880 145 143 285 0
53940 144 145 286 0
54000 144 143 284 0
54060 144 142 283 0
54120 144 146 287 0
54180 143 144 284 0
54240 145 143 285 0
54300 146 144 287 0
54360 145 145 287 0
54420 144 142 283 0
54480 145 144 286 0
54540 145 144 286 0
54600 145 145 287 0
54660 145 142 284 0
54720 144 144 285 0
54780 145 144 286 0
54840 147 144 288 0
54900 146 144 287 0
54960 144 144 285 0
55020 145 143 285 0
55080 145 144 286 0
55140 145 146 288 0
55200 146 144 287 0
55260 146 146 289 0
55320 144 144 285 0
55380 144 143 284 0
55440 147 144 288 0
55500 146 143 286 0
55560 143 143 283 0
55620 144 144 285 0
55680 145 143 285 0
55740 145 143 285 0
55800 145 143 285 0
55860 144 143 284 0
55920 144 142 283 0
55980 145 143 285 0
56040 142 143 282 0
56100 145 142 284 0
56160 144 143 284 0
56220 145 145 287 0
56280 144 144 285 0
56340 144 143 284 0
56400 145 142 284 0
56460 145 143 285 0
56520 145 141 283 0
56580 145 142 284 0
56640 143 142 282 0
56700 144 143 284 0
56760 145 142 284 0
56820 145 144 286 0
56880 145 143 285 0
56940 144 142 283 0
57000 144 143 284 0
57060 143 144 284 0
57120 145 141 283 0
57180 143 142 282 0
57240 144 143 284 0
57300 144 144 285 0
57360 145 143 285 0
57420 144 144 285 0
57480 144 140 281 0
57540 144 144 285 0
57600 144 143 284 0
57660 144 144 285 0
57720 143 143 283 0
57780 142 141 280 0
57840 144 143 284 0
57900 143 144 284 0
57960 143 141 281 0
58020 142 142 281 0
58080 143 143 283 0
58140 143 141 281 0
58200 143 141 281 0
58260 143 142 282 0
58320 143 140 280 0
58380 145 141 283 0
58440 143 141 281 0
58500 142 141 280 0
58560 140 141 278 0
58620 143 140 280 0
58680 144 140 281 0
58740 143 142 282 0
58800 141 141 279 0
58860 142 142 281 0
58920 140 140 277 0
58980 143 140 280 0
59040 144 141 282 0
59100 143 140 280 0
59160 143 142 282 0
59220 142 141 280 0
59280 142 140 279 0
59340 143 141 281 0
59400 141 141 279 0
59460 143 141 281 0
59520 145 142 284 0
59580 141 143 281 0
59640 142 142 281 0
59700 142 144 283 0
59760 142 141 280 0
59820 142 141 280 0
59880 142 142 281 0
59940 143 143 283 0
60000 143 142 282 0
60060 143 143 283 0
60120 143 144 284 0
60180 143 144 284 0
60240 143 142 282 0
60300 141 144 282 0
60360 143 142 282 0
60420 144 145 286 0
60480 145 144 286 0
60540 144 140 281 0
60600 142 143 282 0
60660 142 142 281 0
60720 143 143 283 0
60780 144 144 285 0
60840 144 143 284 0
60900 144 143 284 0
60960 143 144 284 0
61020 143 142 282 0
61080 142 144 283 0
61140 144 143 284 0
61200 143 142 282 0
61260 142 144 283 0
61320 145 141 283 0
61380 141 143 281 0
61440 143 144 284 0
61500 142 143 282 0
61560 141 142 280 0
61620 140 142 279 0
61680 143 143 283 0
61740 141 142 280 0
61800 143 142 282 0
61860 143 142 282 0
61920 141 144 282 0
61980 141 142 280 0
62040 140 142 279 0
62100 141 143 281 0
62160 142 141 280 0
62220 141 141 279 0
62280 141 141 279 0
62340 142 141 280 0
62400 141 140 278 0
62460 141 142 280 0
62520 142 140 279 0
62580 141 139 277 0
62640 140 141 278 0
62700 140 141 278 0
62760 141 141 279 0
62820 140 142 279 0
62880 140 141 278 0
62940 142 142 281 0
63000 140 140 277 0
63060 140 141 278 0
63120 141 141 279 0
63180 140 143 280 0
63240 140 141 278 0
63300 141 140 278 0
63360 141 139 277 0
63420 141 142 280 0
63480 142 140 279 0
63540 141 140 278 0
63600 141 140 278 0
63660 141 140 278 0
63720 141 141 279 0
63780 142 140 279 0
63840 142 142 281 0
63900 142 141 280 0
63960 139 140 276 0
64020 142 140 279 0
64080 141 142 280 0
64140 141 139 277 0
64200 141 140 278 0
64260 142 141 280 0
64320 141 144 282 0
64380 142 142 281 0
64440 142 142 281 0
64500 141 141 279 0
64560 142 141 280 0
64620 142 141 280 0
64680 142 142 281 0
64740 142 140 279 0
64800 142 140 279 0
64860 142 140 279 0
64920 140 141 278 0
64980 140 141 278 0
65040 140 141 278 0
65100 142 141 280 0
65160 142 140 279 0
65220 142 142 281 0
65280 142 142 281 0
65340 142 142 281 0
65400 141 142 280 0
65460 141 141 279 0
65520 140 142 279 0
65580 141 143 281 0
65640 141 142 280 0
65700 142 143 282 0
65760 140 143 280 0
65820 142 141 280 0
65880 141 141 279 0
65940 142 142 281 0
66000 140 142 279 0
66060 140 142 279 0
66120 140 140 277 0
66180 140 142 279 0
66240 141 139 277 0
66300 141 140 278 0
66360 142 143 282 0
66420 141 142 280 0
66480 138 140 275 0
66540 138 141 276 0
66600 140 140 277 0
66660 140 140 277 0
66720 139 142 278 0
66780 138 140 275 0
66840 138 140 275 0
66900 138 139 274 0
66960 137 139 273 0
67020 139 140 276 0
67080 138 141 276 0
67140 138 141 276 0
67200 139 140 276 0
67260 138 140 275 0
67320 137 139 273 0
67380 139 139 275 0
67440 139 140 276 0
67500 139 140 276 0
67560 138 141 276 0
67620 138 142 277 0
67680 139 140 276 0
67740 140 139 276 0
67800 140 141 278 0
67860 140 140 277 0
67920 137 142 276 0
67980 139 139 275 0
68040 140 141 278 0
68100 138 138 273 0
68160 138 140 275 0
68220 139 141 277 0
68280 141 140 278 0
68340 140 138 275 0
68400 139 140 276 0
68460 139 138 274 0
68520 139 139 275 0
68580 140 140 277 0
68640 139 140 276 0
68700 141 141 279 0
68760 141 141 279 0
68820 139 141 277 0
68880 140 140 277 0
68940 141 139 277 0
69000 140 142 279 0
69060 140 143 280 0
69120 140 140 277 0
69180 141 140 278 0
69240 139 139 275 0
69300 140 142 279 0
69360 140 142 279 0
69420 138 141 276 0
69480 141 140 278 0
69540 141 142 280 0
69600 141 140 278 0
69660 140 142 279 0
69720 139 141 277 0
69780 140 140 277 0
69840 140 141 278 0
69900 140 142 279 0
69960 139 142 278 0
70020 141 142 280 0
70080 140 141 278 0
70140 139 142 278 0
70200 139 142 278 0
70260 139 141 277 0
70320 141 141 279 0
70380 140 142 279 0
70440 139 141 277 0
70500 140 142 279 0
70560 141 142 280 0
70620 140 141 278 0
70680 142 141 280 0
70740 139 144 280 0
70800 140 141 278 0
70860 140 142 279 0
70920 138 141 276 0
70980 142 142 281 0
71040 141 141 279 0
71100 141 143 281 0
71160 140 143 280 0
71220 139 142 278 0
71280 140 143 280 0
71340 140 145 282 0
71400 140 141 278 0
71460 140 141 278 0
71520 141 142 280 0
71580 141 140 278 0
71640 141 142 280 0
71700 140 142 279 0
71760 140 141 278 0
71820 139 141 277 0
71880 139 142 278 0
71940 140 140 277 0
72000 139 141 277 0
72060 141 141 279 0
72120 141 142 280 0
72180 141 142 280 0
72240 140 141 278 0
72300 141 141 279 0
72360 141 140 278 0
72420 140 140 277 0
72480 142 140 279 0
72540 141 140 278 0
72600 142 141 280 0
72660 141 141 279 0
72720 141 142 280 0
72780 142 143 282 0
72840 142 141 280 0
72900 142 139 278 0
72960 142 142 281 0
73020 142 143 282 0
73080 141 142 280 0
73140 140 142 279 0
73200 141 142 280 0
73260 142 141 280 0
73320 142 142 281 0
73380 141 141 279 0
73440 141 141 279 0
73500 141 144 282 0
73560 143 141 281 0
73620 141 142 280 0
73680 140 143 280 0
73740 141 142 280 0
73800 140 141 278 0
73860 140 142 279 0
73920 141 142 280 0
73980 142 141 280 0
74040 141 143 281 0
74100 142 142 281 0
74160 140 142 279 0
74220 140 141 278 0
74280 141 143 281 0
74340 143 142 282 0
74400 141 141 279 0
74460 141 143 281 0
74520 142 142 281 0
74580 140 141 278 0
74640 142 144 283 0
74700 142 141 280 0
74760 142 143 282 0
74820 141 142 280 0
74880 140 142 279 0
74940 141 142 280 0
75000 142 143 282 0
75060 141 144 282 0
75120 141 143 281 0
75180 140 142 279 0
75240 141 144 282 0
75300 142 141 280 0
75360 143 142 282 0
75420 143 143 283 0
75480 143 144 284 0
75540 142 141 280 0
75600 142 143 282 0
75660 141 144 282 0
75720 141 143 281 0
75780 142 142 281 0
75840 141 143 281 0
75900 140 144 281 0
75960 141 143 281 0
76020 142 141 280 0
76080 142 143 282 0
76140 143 144 284 0
76200 142 144 283 0
76260 143 144 284 0
76320 142 143 282 0
76380 144 142 283 0
76440 142 141 280 0
76500 141 142 280 0
76560 141 143 281 0
76620 142 142 281 0
76680 142 143 282 0
76740 141 145 283 0
76800 142 143 282 0
76860 143 143 283 0
76920 142 143 282 0
76980 140 143 280 0
77040 141 143 281 0
77100 141 143 281 0
77160 142 143 282 0
77220 143 143 283 0
77280 141 141 279 0
77340 141 142 280 0
77400 141 143 281 0
77460 142 142 281 0
77520 142 142 281 0
77580 142 141 280 0
77640 143 142 282 0
77700 142 141 280 0
77760 142 143 282 0
77820 141 143 281 0
77880 142 144 283 0
77940 141 142 280 0
78000 143 142 282 0
78060 144 142 283 0
78120 144 141 282 0
78180 142 141 280 0
78240 143 143 283 0
78300 142 142 281 0
78360 143 143 283 0
78420 142 141 280 0
78480 143 143 283 0
78540 143 143 283 0
78600 142 146 285 0
78660 141 142 280 0
78720 142 145 284 0
78780 142 143 282 0
78840 143 144 284 0
78900 142 145 284 0
78960 143 143 283 0
79020 142 145 284 0
79080 142 142 281 0
79140 142 143 282 0
79200 142 145 284 0
79260 142 143 282 0
79320 143 144 284 0
79380 142 143 282 0
79440 142 146 285 0
79500 143 144 284 0
79560 144 145 286 0
79620 143 145 285 0
79680 143 145 285 0
79740 142 143 282 0
79800 144 144 285 0
79860 142 144 283 0
79920 143 145 285 0
79980 144 145 286 0
80040 143 145 285 0
80100 144 143 284 0
80160 143 144 284 0
80220 144 143 284 0
80280 143 143 283 0
80340 143 142 282 0
80400 143 142 282 0
80460 143 142 282 0
80520 145 144 286 0
80580 142 143 282 0
80640 144 143 284 0
80700 143 143 283 0
80760 144 143 284 0
80820 144 140 281 0
80880 143 143 283 0
80940 144 142 283 0
81000 145 142 284 0
81060 144 144 285 0
81120 143 143 283 0
81180 144 144 285 0
81240 143 144 284 0
81300 143 141 281 0
81360 144 144 285 0
81420 145 143 285 0
81480 144 142 283 0
81540 144 144 285 0
81600 145 143 285 0
81660 145 144 286 0
81720 143 142 282 0
81780 143 143 283 0
81840 143 143 283 0
81900 145 142 284 0
81960 143 143 283 0
82020 144 144 285 0
82080 143 142 282 0
82140 144 142 283 0
82200 145 144 286 0
82260 143 144 284 0
82320 145 142 284 0
82380 144 142 283 0
82440 146 143 286 0
82500 143 142 282 0
82560 142 142 281 0
82620 144 143 284 0
82680 145 144 286 0
82740 143 143 283 0
82800 144 144 285 0
82860 144 142 283 0
82920 144 144 285 0
82980 144 144 285 0
83040 144 143 284 0
83100 145 142 284 0
83160 143 145 285 0
83220 144 142 283 0
83280 143 144 284 0
83340 144 143 284 0
83400 143 144 284 0
83460 144 143 284 0
83520 144 143 284 0
83580 144 144 285 0
83640 142 143 282 0
83700 144 143 284 0
83760 141 145 283 0
83820 143 143 283 0
83880 143 144 284 0
83940 145 143 285 0
84000 144 144 285 0
84060 144 145 286 0
84120 142 145 284 0
84180 143 144 284 0
84240 144 143 284 0
84300 143 143 283 0
84360 144 144 285 0
84420 142 146 285 0
84480 143 144 284 0
84540 144 145 286 0
84600 143 143 283 0
84660 144 142 283 0
84720 141 144 282 0
84780 144 144 285 0
84840 142 144 283 0
84900 142 144 283 0
84960 143 143 283 0
85020 142 143 282 0
85080 142 144 283 0
85140 143 144 284 0
85200 144 144 285 0
85260 143 142 282 0
85320 145 141 283 0
85380 143 141 281 0
85440 142 142 281 0
85500 142 144 283 0
85560 143 142 282 0
85620 144 141 282 0
85680 143 143 283 0
85740 144 141 282 0
85800 143 142 282 0
85860 142 143 282 0
85920 143 142 282 0
85980 143 144 284 0
86040 143 142 282 0
86100 141 144 282 0
86160 143 144 284 0
86220 143 144 284 0
86280 141 142 280 0
